 electric dipole polarizability:    4.6815644446019666E-005
 m1, energy weight E*R sum:         4.9456084429306520E-003
 m0, R(E) sum:                      1.4169065302128245E-004
 centroid m1/m0:                    34.904267412669796     
               E                R(E)           photodisintegration cross section
         10.90000000          0.00000166          0.00000729
         11.00000000          0.00000167          0.00000737
         11.10000000          0.00000167          0.00000745
         11.20000000          0.00000167          0.00000752
         11.30000000          0.00000167          0.00000760
         11.40000000          0.00000167          0.00000768
         11.50000000          0.00000168          0.00000776
         11.60000000          0.00000168          0.00000784
         11.70000000          0.00000168          0.00000792
         11.80000000          0.00000168          0.00000800
         11.90000000          0.00000169          0.00000807
         12.00000000          0.00000169          0.00000815
         12.10000000          0.00000169          0.00000823
         12.20000000          0.00000169          0.00000831
         12.30000000          0.00000170          0.00000839
         12.40000000          0.00000170          0.00000847
         12.50000000          0.00000170          0.00000855
         12.60000000          0.00000170          0.00000864
         12.70000000          0.00000171          0.00000872
         12.80000000          0.00000171          0.00000880
         12.90000000          0.00000171          0.00000888
         13.00000000          0.00000171          0.00000896
         13.10000000          0.00000172          0.00000904
         13.20000000          0.00000172          0.00000912
         13.30000000          0.00000172          0.00000921
         13.40000000          0.00000172          0.00000929
         13.50000000          0.00000173          0.00000937
         13.60000000          0.00000173          0.00000946
         13.70000000          0.00000173          0.00000954
         13.80000000          0.00000173          0.00000962
         13.90000000          0.00000174          0.00000971
         14.00000000          0.00000174          0.00000979
         14.10000000          0.00000174          0.00000987
         14.20000000          0.00000174          0.00000996
         14.30000000          0.00000175          0.00001004
         14.40000000          0.00000175          0.00001013
         14.50000000          0.00000175          0.00001021
         14.60000000          0.00000175          0.00001030
         14.70000000          0.00000176          0.00001038
         14.80000000          0.00000176          0.00001047
         14.90000000          0.00000176          0.00001056
         15.00000000          0.00000176          0.00001064
         15.10000000          0.00000177          0.00001073
         15.20000000          0.00000177          0.00001082
         15.30000000          0.00000177          0.00001090
         15.40000000          0.00000177          0.00001099
         15.50000000          0.00000178          0.00001108
         15.60000000          0.00000178          0.00001116
         15.70000000          0.00000178          0.00001125
         15.80000000          0.00000178          0.00001134
         15.90000000          0.00000179          0.00001143
         16.00000000          0.00000179          0.00001152
         16.10000000          0.00000179          0.00001161
         16.20000000          0.00000179          0.00001170
         16.30000000          0.00000180          0.00001179
         16.40000000          0.00000180          0.00001188
         16.50000000          0.00000180          0.00001197
         16.60000000          0.00000181          0.00001206
         16.70000000          0.00000181          0.00001215
         16.80000000          0.00000181          0.00001224
         16.90000000          0.00000181          0.00001233
         17.00000000          0.00000182          0.00001242
         17.10000000          0.00000182          0.00001251
         17.20000000          0.00000182          0.00001260
         17.30000000          0.00000182          0.00001269
         17.40000000          0.00000183          0.00001279
         17.50000000          0.00000183          0.00001288
         17.60000000          0.00000183          0.00001297
         17.70000000          0.00000184          0.00001307
         17.80000000          0.00000184          0.00001316
         17.90000000          0.00000184          0.00001325
         18.00000000          0.00000184          0.00001335
         18.10000000          0.00000185          0.00001344
         18.20000000          0.00000185          0.00001353
         18.30000000          0.00000185          0.00001363
         18.40000000          0.00000185          0.00001372
         18.50000000          0.00000186          0.00001382
         18.60000000          0.00000186          0.00001391
         18.70000000          0.00000186          0.00001401
         18.80000000          0.00000187          0.00001411
         18.90000000          0.00000187          0.00001420
         19.00000000          0.00000187          0.00001430
         19.10000000          0.00000187          0.00001440
         19.20000000          0.00000188          0.00001449
         19.30000000          0.00000188          0.00001459
         19.40000000          0.00000188          0.00001469
         19.50000000          0.00000189          0.00001479
         19.60000000          0.00000189          0.00001488
         19.70000000          0.00000189          0.00001498
         19.80000000          0.00000189          0.00001508
         19.90000000          0.00000190          0.00001518
         20.00000000          0.00000190          0.00001528
         20.10000000          0.00000190          0.00001538
         20.20000000          0.00000191          0.00001548
         20.30000000          0.00000191          0.00001558
         20.40000000          0.00000191          0.00001568
         20.50000000          0.00000191          0.00001578
         20.60000000          0.00000192          0.00001588
         20.70000000          0.00000192          0.00001598
         20.80000000          0.00000192          0.00001608
         20.90000000          0.00000193          0.00001619
         21.00000000          0.00000193          0.00001629
         21.10000000          0.00000193          0.00001639
         21.20000000          0.00000193          0.00001649
         21.30000000          0.00000194          0.00001660
         21.40000000          0.00000194          0.00001670
         21.50000000          0.00000194          0.00001680
         21.60000000          0.00000195          0.00001691
         21.70000000          0.00000195          0.00001701
         21.80000000          0.00000195          0.00001712
         21.90000000          0.00000195          0.00001722
         22.00000000          0.00000196          0.00001733
         22.10000000          0.00000196          0.00001743
         22.20000000          0.00000196          0.00001754
         22.30000000          0.00000197          0.00001764
         22.40000000          0.00000197          0.00001775
         22.50000000          0.00000197          0.00001786
         22.60000000          0.00000198          0.00001796
         22.70000000          0.00000198          0.00001807
         22.80000000          0.00000198          0.00001818
         22.90000000          0.00000199          0.00001829
         23.00000000          0.00000199          0.00001839
         23.10000000          0.00000199          0.00001850
         23.20000000          0.00000199          0.00001861
         23.30000000          0.00000200          0.00001872
         23.40000000          0.00000200          0.00001883
         23.50000000          0.00000200          0.00001894
         23.60000000          0.00000201          0.00001905
         23.70000000          0.00000201          0.00001916
         23.80000000          0.00000201          0.00001927
         23.90000000          0.00000202          0.00001938
         24.00000000          0.00000202          0.00001949
         24.10000000          0.00000202          0.00001961
         24.20000000          0.00000203          0.00001972
         24.30000000          0.00000203          0.00001983
         24.40000000          0.00000203          0.00001994
         24.50000000          0.00000204          0.00002006
         24.60000000          0.00000204          0.00002017
         24.70000000          0.00000204          0.00002028
         24.80000000          0.00000204          0.00002040
         24.90000000          0.00000205          0.00002051
         25.00000000          0.00000205          0.00002063
         25.10000000          0.00000205          0.00002074
         25.20000000          0.00000206          0.00002086
         25.30000000          0.00000206          0.00002097
         25.40000000          0.00000206          0.00002109
         25.50000000          0.00000207          0.00002120
         25.60000000          0.00000207          0.00002132
         25.70000000          0.00000207          0.00002144
         25.80000000          0.00000208          0.00002156
         25.90000000          0.00000208          0.00002167
         26.00000000          0.00000208          0.00002179
         26.10000000          0.00000209          0.00002191
         26.20000000          0.00000209          0.00002203
         26.30000000          0.00000209          0.00002215
         26.40000000          0.00000210          0.00002227
         26.50000000          0.00000210          0.00002239
         26.60000000          0.00000210          0.00002251
         26.70000000          0.00000211          0.00002263
         26.80000000          0.00000211          0.00002275
         26.90000000          0.00000211          0.00002287
         27.00000000          0.00000212          0.00002299
         27.10000000          0.00000212          0.00002311
         27.20000000          0.00000212          0.00002324
         27.30000000          0.00000213          0.00002336
         27.40000000          0.00000213          0.00002348
         27.50000000          0.00000213          0.00002361
         27.60000000          0.00000214          0.00002373
         27.70000000          0.00000214          0.00002385
         27.80000000          0.00000214          0.00002398
         27.90000000          0.00000215          0.00002410
         28.00000000          0.00000215          0.00002423
         28.10000000          0.00000215          0.00002435
         28.20000000          0.00000216          0.00002448
         28.30000000          0.00000216          0.00002461
         28.40000000          0.00000217          0.00002473
         28.50000000          0.00000217          0.00002486
         28.60000000          0.00000217          0.00002499
         28.70000000          0.00000218          0.00002512
         28.80000000          0.00000218          0.00002524
         28.90000000          0.00000218          0.00002537
         29.00000000          0.00000219          0.00002550
         29.10000000          0.00000219          0.00002563
         29.20000000          0.00000219          0.00002576
         29.30000000          0.00000220          0.00002589
         29.40000000          0.00000220          0.00002602
         29.50000000          0.00000220          0.00002615
         29.60000000          0.00000221          0.00002628
         29.70000000          0.00000221          0.00002642
         29.80000000          0.00000221          0.00002655
         29.90000000          0.00000222          0.00002668
         30.00000000          0.00000222          0.00002681
         30.10000000          0.00000223          0.00002695
         30.20000000          0.00000223          0.00002708
         30.30000000          0.00000223          0.00002721
         30.40000000          0.00000224          0.00002735
         30.50000000          0.00000224          0.00002748
         30.60000000          0.00000224          0.00002762
         30.70000000          0.00000225          0.00002775
         30.80000000          0.00000225          0.00002789
         30.90000000          0.00000225          0.00002803
         31.00000000          0.00000226          0.00002816
         31.10000000          0.00000226          0.00002830
         31.20000000          0.00000227          0.00002844
         31.30000000          0.00000227          0.00002858
         31.40000000          0.00000227          0.00002872
         31.50000000          0.00000228          0.00002886
         31.60000000          0.00000228          0.00002900
         31.70000000          0.00000228          0.00002913
         31.80000000          0.00000229          0.00002928
         31.90000000          0.00000229          0.00002942
         32.00000000          0.00000230          0.00002956
         32.10000000          0.00000230          0.00002970
         32.20000000          0.00000230          0.00002984
         32.30000000          0.00000231          0.00002998
         32.40000000          0.00000231          0.00003013
         32.50000000          0.00000232          0.00003027
         32.60000000          0.00000232          0.00003041
         32.70000000          0.00000232          0.00003056
         32.80000000          0.00000233          0.00003070
         32.90000000          0.00000233          0.00003085
         33.00000000          0.00000233          0.00003099
         33.10000000          0.00000234          0.00003114
         33.20000000          0.00000234          0.00003129
         33.30000000          0.00000235          0.00003143
         33.40000000          0.00000235          0.00003158
         33.50000000          0.00000235          0.00003173
         33.60000000          0.00000236          0.00003188
         33.70000000          0.00000236          0.00003202
         33.80000000          0.00000237          0.00003217
         33.90000000          0.00000237          0.00003232
         34.00000000          0.00000237          0.00003247
         34.10000000          0.00000238          0.00003262
         34.20000000          0.00000238          0.00003277
         34.30000000          0.00000239          0.00003293
         34.40000000          0.00000239          0.00003308
         34.50000000          0.00000239          0.00003323
         34.60000000          0.00000240          0.00003338
         34.70000000          0.00000240          0.00003354
         34.80000000          0.00000241          0.00003369
         34.90000000          0.00000241          0.00003384
         35.00000000          0.00000241          0.00003400
         35.10000000          0.00000242          0.00003415
         35.20000000          0.00000242          0.00003431
         35.30000000          0.00000243          0.00003447
         35.40000000          0.00000243          0.00003462
         35.50000000          0.00000244          0.00003478
         35.60000000          0.00000244          0.00003494
         35.70000000          0.00000244          0.00003510
         35.80000000          0.00000245          0.00003525
         35.90000000          0.00000245          0.00003541
         36.00000000          0.00000246          0.00003557
         36.10000000          0.00000246          0.00003573
         36.20000000          0.00000247          0.00003589
         36.30000000          0.00000247          0.00003606
         36.40000000          0.00000247          0.00003622
         36.50000000          0.00000248          0.00003638
         36.60000000          0.00000248          0.00003654
         36.70000000          0.00000249          0.00003670
         36.80000000          0.00000249          0.00003687
         36.90000000          0.00000249          0.00003703
         37.00000000          0.00000250          0.00003720
         37.10000000          0.00000250          0.00003736
         37.20000000          0.00000251          0.00003753
         37.30000000          0.00000251          0.00003769
         37.40000000          0.00000252          0.00003786
         37.50000000          0.00000252          0.00003803
         37.60000000          0.00000253          0.00003820
         37.70000000          0.00000253          0.00003836
         37.80000000          0.00000253          0.00003853
         37.90000000          0.00000254          0.00003870
         38.00000000          0.00000254          0.00003887
         38.10000000          0.00000255          0.00003904
         38.20000000          0.00000255          0.00003921
         38.30000000          0.00000256          0.00003939
         38.40000000          0.00000256          0.00003956
         38.50000000          0.00000257          0.00003973
         38.60000000          0.00000257          0.00003990
         38.70000000          0.00000257          0.00004008
         38.80000000          0.00000258          0.00004025
         38.90000000          0.00000258          0.00004043
         39.00000000          0.00000259          0.00004060
         39.10000000          0.00000259          0.00004078
         39.20000000          0.00000260          0.00004095
         39.30000000          0.00000260          0.00004113
         39.40000000          0.00000261          0.00004131
         39.50000000          0.00000261          0.00004149
         39.60000000          0.00000262          0.00004167
         39.70000000          0.00000262          0.00004184
         39.80000000          0.00000262          0.00004202
         39.90000000          0.00000263          0.00004220
         40.00000000          0.00000263          0.00004239
         40.10000000          0.00000264          0.00004257
         40.20000000          0.00000264          0.00004275
         40.30000000          0.00000265          0.00004293
         40.40000000          0.00000265          0.00004312
         40.50000000          0.00000266          0.00004330
         40.60000000          0.00000266          0.00004348
         40.70000000          0.00000267          0.00004367
         40.80000000          0.00000267          0.00004385
         40.90000000          0.00000268          0.00004404
         41.00000000          0.00000268          0.00004423
         41.10000000          0.00000269          0.00004442
         41.20000000          0.00000269          0.00004460
         41.30000000          0.00000270          0.00004479
         41.40000000          0.00000270          0.00004498
         41.50000000          0.00000271          0.00004517
         41.60000000          0.00000271          0.00004536
         41.70000000          0.00000272          0.00004555
         41.80000000          0.00000272          0.00004574
         41.90000000          0.00000273          0.00004594
         42.00000000          0.00000273          0.00004613
         42.10000000          0.00000274          0.00004632
         42.20000000          0.00000274          0.00004652
         42.30000000          0.00000275          0.00004671
         42.40000000          0.00000275          0.00004691
         42.50000000          0.00000276          0.00004710
         42.60000000          0.00000276          0.00004730
         42.70000000          0.00000277          0.00004750
         42.80000000          0.00000277          0.00004770
         42.90000000          0.00000278          0.00004790
         43.00000000          0.00000278          0.00004809
         43.10000000          0.00000279          0.00004829
         43.20000000          0.00000279          0.00004849
         43.30000000          0.00000280          0.00004870
         43.40000000          0.00000280          0.00004890
         43.50000000          0.00000281          0.00004910
         43.60000000          0.00000281          0.00004930
         43.70000000          0.00000282          0.00004951
         43.80000000          0.00000282          0.00004971
         43.90000000          0.00000283          0.00004992
         44.00000000          0.00000283          0.00005012
         44.10000000          0.00000284          0.00005033
         44.20000000          0.00000284          0.00005054
         44.30000000          0.00000285          0.00005075
         44.40000000          0.00000285          0.00005095
         44.50000000          0.00000286          0.00005116
         44.60000000          0.00000286          0.00005137
         44.70000000          0.00000287          0.00005158
         44.80000000          0.00000287          0.00005180
         44.90000000          0.00000288          0.00005201
         45.00000000          0.00000288          0.00005222
         45.10000000          0.00000289          0.00005243
         45.20000000          0.00000290          0.00005265
         45.30000000          0.00000290          0.00005286
         45.40000000          0.00000291          0.00005308
         45.50000000          0.00000291          0.00005330
         45.60000000          0.00000292          0.00005351
         45.70000000          0.00000292          0.00005373
         45.80000000          0.00000293          0.00005395
         45.90000000          0.00000293          0.00005417
         46.00000000          0.00000294          0.00005439
         46.10000000          0.00000294          0.00005461
         46.20000000          0.00000295          0.00005483
         46.30000000          0.00000296          0.00005505
         46.40000000          0.00000296          0.00005528
         46.50000000          0.00000297          0.00005550
         46.60000000          0.00000297          0.00005572
         46.70000000          0.00000298          0.00005595
         46.80000000          0.00000298          0.00005617
         46.90000000          0.00000299          0.00005640
         47.00000000          0.00000300          0.00005663
         47.10000000          0.00000300          0.00005686
         47.20000000          0.00000301          0.00005709
         47.30000000          0.00000301          0.00005731
         47.40000000          0.00000302          0.00005755
         47.50000000          0.00000302          0.00005778
         47.60000000          0.00000303          0.00005801
         47.70000000          0.00000304          0.00005824
         47.80000000          0.00000304          0.00005848
         47.90000000          0.00000305          0.00005871
         48.00000000          0.00000305          0.00005894
         48.10000000          0.00000306          0.00005918
         48.20000000          0.00000306          0.00005942
         48.30000000          0.00000307          0.00005965
         48.40000000          0.00000308          0.00005989
         48.50000000          0.00000308          0.00006013
         48.60000000          0.00000309          0.00006037
         48.70000000          0.00000309          0.00006061
         48.80000000          0.00000310          0.00006085
         48.90000000          0.00000311          0.00006110
         49.00000000          0.00000311          0.00006134
         49.10000000          0.00000312          0.00006158
         49.20000000          0.00000312          0.00006183
         49.30000000          0.00000313          0.00006208
         49.40000000          0.00000314          0.00006232
         49.50000000          0.00000314          0.00006257
         49.60000000          0.00000315          0.00006282
         49.70000000          0.00000315          0.00006307
         49.80000000          0.00000316          0.00006332
         49.90000000          0.00000317          0.00006357
         50.00000000          0.00000317          0.00006382
         50.10000000          0.00000318          0.00006407
         50.20000000          0.00000319          0.00006432
         50.30000000          0.00000319          0.00006458
         50.40000000          0.00000320          0.00006483
         50.50000000          0.00000320          0.00006509
         50.60000000          0.00000321          0.00006535
         50.70000000          0.00000322          0.00006561
         50.80000000          0.00000322          0.00006586
         50.90000000          0.00000323          0.00006612
         51.00000000          0.00000324          0.00006638
         51.10000000          0.00000324          0.00006665
         51.20000000          0.00000325          0.00006691
         51.30000000          0.00000326          0.00006717
         51.40000000          0.00000326          0.00006743
         51.50000000          0.00000327          0.00006770
         51.60000000          0.00000327          0.00006797
         51.70000000          0.00000328          0.00006823
         51.80000000          0.00000329          0.00006850
         51.90000000          0.00000329          0.00006877
         52.00000000          0.00000330          0.00006904
         52.10000000          0.00000331          0.00006931
         52.20000000          0.00000331          0.00006958
         52.30000000          0.00000332          0.00006985
         52.40000000          0.00000333          0.00007013
         52.50000000          0.00000333          0.00007040
         52.60000000          0.00000334          0.00007068
         52.70000000          0.00000335          0.00007095
         52.80000000          0.00000335          0.00007123
         52.90000000          0.00000336          0.00007151
         53.00000000          0.00000337          0.00007179
         53.10000000          0.00000337          0.00007207
         53.20000000          0.00000338          0.00007235
         53.30000000          0.00000339          0.00007263
         53.40000000          0.00000339          0.00007291
         53.50000000          0.00000340          0.00007320
         53.60000000          0.00000341          0.00007348
         53.70000000          0.00000342          0.00007377
         53.80000000          0.00000342          0.00007406
         53.90000000          0.00000343          0.00007434
         54.00000000          0.00000344          0.00007463
         54.10000000          0.00000344          0.00007492
         54.20000000          0.00000345          0.00007521
         54.30000000          0.00000346          0.00007551
         54.40000000          0.00000346          0.00007580
         54.50000000          0.00000347          0.00007609
         54.60000000          0.00000348          0.00007639
         54.70000000          0.00000349          0.00007669
         54.80000000          0.00000349          0.00007698
         54.90000000          0.00000350          0.00007728
         55.00000000          0.00000351          0.00007758
         55.10000000          0.00000351          0.00007788
         55.20000000          0.00000352          0.00007818
         55.30000000          0.00000353          0.00007849
         55.40000000          0.00000354          0.00007879
         55.50000000          0.00000354          0.00007910
         55.60000000          0.00000355          0.00007940
         55.70000000          0.00000356          0.00007971
         55.80000000          0.00000356          0.00008002
         55.90000000          0.00000357          0.00008033
         56.00000000          0.00000358          0.00008064
         56.10000000          0.00000359          0.00008095
         56.20000000          0.00000359          0.00008126
         56.30000000          0.00000360          0.00008158
         56.40000000          0.00000361          0.00008189
         56.50000000          0.00000362          0.00008221
         56.60000000          0.00000362          0.00008252
         56.70000000          0.00000363          0.00008284
         56.80000000          0.00000364          0.00008316
         56.90000000          0.00000365          0.00008348
         57.00000000          0.00000366          0.00008380
         57.10000000          0.00000366          0.00008413
         57.20000000          0.00000367          0.00008445
         57.30000000          0.00000368          0.00008478
         57.40000000          0.00000369          0.00008510
         57.50000000          0.00000369          0.00008543
         57.60000000          0.00000370          0.00008576
         57.70000000          0.00000371          0.00008609
         57.80000000          0.00000372          0.00008642
         57.90000000          0.00000372          0.00008675
         58.00000000          0.00000373          0.00008709
         58.10000000          0.00000374          0.00008742
         58.20000000          0.00000375          0.00008776
         58.30000000          0.00000376          0.00008810
         58.40000000          0.00000376          0.00008843
         58.50000000          0.00000377          0.00008877
         58.60000000          0.00000378          0.00008912
         58.70000000          0.00000379          0.00008946
         58.80000000          0.00000380          0.00008980
         58.90000000          0.00000380          0.00009015
         59.00000000          0.00000381          0.00009049
         59.10000000          0.00000382          0.00009084
         59.20000000          0.00000383          0.00009119
         59.30000000          0.00000384          0.00009154
         59.40000000          0.00000385          0.00009189
         59.50000000          0.00000385          0.00009224
         59.60000000          0.00000386          0.00009260
         59.70000000          0.00000387          0.00009295
         59.80000000          0.00000388          0.00009331
         59.90000000          0.00000389          0.00009367
