 electric dipole polarizability:    8.4561585293488391E-005
 m1, energy weight E*R sum:         1.0135974148726053E-002
 m0, R(E) sum:                      2.7994445637312507E-004
 centroid m1/m0:                    36.207090077955606     
               E                R(E)           photodisintegration cross section
         26.00000000          0.00000390          0.00004084
         26.10000000          0.00000391          0.00004107
         26.20000000          0.00000392          0.00004131
         26.30000000          0.00000393          0.00004155
         26.40000000          0.00000394          0.00004179
         26.50000000          0.00000394          0.00004203
         26.60000000          0.00000395          0.00004228
         26.70000000          0.00000396          0.00004252
         26.80000000          0.00000397          0.00004276
         26.90000000          0.00000397          0.00004301
         27.00000000          0.00000398          0.00004325
         27.10000000          0.00000399          0.00004350
         27.20000000          0.00000400          0.00004375
         27.30000000          0.00000401          0.00004400
         27.40000000          0.00000401          0.00004424
         27.50000000          0.00000402          0.00004449
         27.60000000          0.00000403          0.00004475
         27.70000000          0.00000404          0.00004500
         27.80000000          0.00000405          0.00004525
         27.90000000          0.00000405          0.00004550
         28.00000000          0.00000406          0.00004576
         28.10000000          0.00000407          0.00004601
         28.20000000          0.00000408          0.00004627
         28.30000000          0.00000409          0.00004653
         28.40000000          0.00000410          0.00004679
         28.50000000          0.00000410          0.00004705
         28.60000000          0.00000411          0.00004731
         28.70000000          0.00000412          0.00004757
         28.80000000          0.00000413          0.00004783
         28.90000000          0.00000414          0.00004809
         29.00000000          0.00000415          0.00004836
         29.10000000          0.00000415          0.00004862
         29.20000000          0.00000416          0.00004889
         29.30000000          0.00000417          0.00004916
         29.40000000          0.00000418          0.00004943
         29.50000000          0.00000419          0.00004969
         29.60000000          0.00000420          0.00004996
         29.70000000          0.00000420          0.00005024
         29.80000000          0.00000421          0.00005051
         29.90000000          0.00000422          0.00005078
         30.00000000          0.00000423          0.00005106
         30.10000000          0.00000424          0.00005133
         30.20000000          0.00000425          0.00005161
         30.30000000          0.00000426          0.00005188
         30.40000000          0.00000427          0.00005216
         30.50000000          0.00000427          0.00005244
         30.60000000          0.00000428          0.00005272
         30.70000000          0.00000429          0.00005300
         30.80000000          0.00000430          0.00005329
         30.90000000          0.00000431          0.00005357
         31.00000000          0.00000432          0.00005385
         31.10000000          0.00000433          0.00005414
         31.20000000          0.00000434          0.00005443
         31.30000000          0.00000435          0.00005471
         31.40000000          0.00000435          0.00005500
         31.50000000          0.00000436          0.00005529
         31.60000000          0.00000437          0.00005558
         31.70000000          0.00000438          0.00005588
         31.80000000          0.00000439          0.00005617
         31.90000000          0.00000440          0.00005646
         32.00000000          0.00000441          0.00005676
         32.10000000          0.00000442          0.00005705
         32.20000000          0.00000443          0.00005735
         32.30000000          0.00000444          0.00005765
         32.40000000          0.00000445          0.00005795
         32.50000000          0.00000446          0.00005825
         32.60000000          0.00000447          0.00005855
         32.70000000          0.00000447          0.00005886
         32.80000000          0.00000448          0.00005916
         32.90000000          0.00000449          0.00005947
         33.00000000          0.00000450          0.00005977
         33.10000000          0.00000451          0.00006008
         33.20000000          0.00000452          0.00006039
         33.30000000          0.00000453          0.00006070
         33.40000000          0.00000454          0.00006101
         33.50000000          0.00000455          0.00006133
         33.60000000          0.00000456          0.00006164
         33.70000000          0.00000457          0.00006195
         33.80000000          0.00000458          0.00006227
         33.90000000          0.00000459          0.00006259
         34.00000000          0.00000460          0.00006291
         34.10000000          0.00000461          0.00006323
         34.20000000          0.00000462          0.00006355
         34.30000000          0.00000463          0.00006387
         34.40000000          0.00000464          0.00006419
         34.50000000          0.00000465          0.00006452
         34.60000000          0.00000466          0.00006484
         34.70000000          0.00000467          0.00006517
         34.80000000          0.00000468          0.00006550
         34.90000000          0.00000469          0.00006583
         35.00000000          0.00000470          0.00006616
         35.10000000          0.00000471          0.00006649
         35.20000000          0.00000472          0.00006683
         35.30000000          0.00000473          0.00006716
         35.40000000          0.00000474          0.00006750
         35.50000000          0.00000475          0.00006784
         35.60000000          0.00000476          0.00006818
         35.70000000          0.00000477          0.00006852
         35.80000000          0.00000478          0.00006886
         35.90000000          0.00000479          0.00006920
         36.00000000          0.00000480          0.00006954
         36.10000000          0.00000481          0.00006989
         36.20000000          0.00000482          0.00007024
         36.30000000          0.00000483          0.00007058
         36.40000000          0.00000484          0.00007093
         36.50000000          0.00000486          0.00007128
         36.60000000          0.00000487          0.00007164
         36.70000000          0.00000488          0.00007199
         36.80000000          0.00000489          0.00007235
         36.90000000          0.00000490          0.00007270
         37.00000000          0.00000491          0.00007306
         37.10000000          0.00000492          0.00007342
         37.20000000          0.00000493          0.00007378
         37.30000000          0.00000494          0.00007414
         37.40000000          0.00000495          0.00007451
         37.50000000          0.00000496          0.00007487
         37.60000000          0.00000497          0.00007524
         37.70000000          0.00000499          0.00007560
         37.80000000          0.00000500          0.00007597
         37.90000000          0.00000501          0.00007634
         38.00000000          0.00000502          0.00007672
         38.10000000          0.00000503          0.00007709
         38.20000000          0.00000504          0.00007747
         38.30000000          0.00000505          0.00007784
         38.40000000          0.00000506          0.00007822
         38.50000000          0.00000508          0.00007860
         38.60000000          0.00000509          0.00007898
         38.70000000          0.00000510          0.00007936
         38.80000000          0.00000511          0.00007975
         38.90000000          0.00000512          0.00008013
         39.00000000          0.00000513          0.00008052
         39.10000000          0.00000514          0.00008091
         39.20000000          0.00000516          0.00008130
         39.30000000          0.00000517          0.00008169
         39.40000000          0.00000518          0.00008208
         39.50000000          0.00000519          0.00008248
         39.60000000          0.00000520          0.00008288
         39.70000000          0.00000521          0.00008327
         39.80000000          0.00000523          0.00008367
         39.90000000          0.00000524          0.00008408
         40.00000000          0.00000525          0.00008448
         40.10000000          0.00000526          0.00008488
         40.20000000          0.00000527          0.00008529
         40.30000000          0.00000529          0.00008570
         40.40000000          0.00000530          0.00008611
         40.50000000          0.00000531          0.00008652
         40.60000000          0.00000532          0.00008693
         40.70000000          0.00000534          0.00008735
         40.80000000          0.00000535          0.00008776
         40.90000000          0.00000536          0.00008818
         41.00000000          0.00000537          0.00008860
         41.10000000          0.00000538          0.00008902
         41.20000000          0.00000540          0.00008944
         41.30000000          0.00000541          0.00008987
         41.40000000          0.00000542          0.00009029
         41.50000000          0.00000543          0.00009072
         41.60000000          0.00000545          0.00009115
         41.70000000          0.00000546          0.00009158
         41.80000000          0.00000547          0.00009202
         41.90000000          0.00000549          0.00009245
         42.00000000          0.00000550          0.00009289
         42.10000000          0.00000551          0.00009333
         42.20000000          0.00000552          0.00009377
         42.30000000          0.00000554          0.00009421
         42.40000000          0.00000555          0.00009466
         42.50000000          0.00000556          0.00009510
         42.60000000          0.00000558          0.00009555
         42.70000000          0.00000559          0.00009600
         42.80000000          0.00000560          0.00009645
         42.90000000          0.00000562          0.00009690
         43.00000000          0.00000563          0.00009736
         43.10000000          0.00000564          0.00009782
         43.20000000          0.00000566          0.00009828
         43.30000000          0.00000567          0.00009874
         43.40000000          0.00000568          0.00009920
         43.50000000          0.00000570          0.00009966
         43.60000000          0.00000571          0.00010013
         43.70000000          0.00000572          0.00010060
         43.80000000          0.00000574          0.00010107
         43.90000000          0.00000575          0.00010154
         44.00000000          0.00000576          0.00010202
         44.10000000          0.00000578          0.00010249
         44.20000000          0.00000579          0.00010297
         44.30000000          0.00000581          0.00010345
         44.40000000          0.00000582          0.00010394
         44.50000000          0.00000583          0.00010442
         44.60000000          0.00000585          0.00010491
         44.70000000          0.00000586          0.00010540
         44.80000000          0.00000588          0.00010589
         44.90000000          0.00000589          0.00010638
         45.00000000          0.00000590          0.00010687
         45.10000000          0.00000592          0.00010737
         45.20000000          0.00000593          0.00010787
         45.30000000          0.00000595          0.00010837
         45.40000000          0.00000596          0.00010887
         45.50000000          0.00000598          0.00010938
         45.60000000          0.00000599          0.00010989
         45.70000000          0.00000601          0.00011040
         45.80000000          0.00000602          0.00011091
         45.90000000          0.00000603          0.00011142
         46.00000000          0.00000605          0.00011194
         46.10000000          0.00000606          0.00011246
         46.20000000          0.00000608          0.00011298
         46.30000000          0.00000609          0.00011350
         46.40000000          0.00000611          0.00011403
         46.50000000          0.00000612          0.00011455
         46.60000000          0.00000614          0.00011508
         46.70000000          0.00000615          0.00011561
         46.80000000          0.00000617          0.00011615
         46.90000000          0.00000619          0.00011668
         47.00000000          0.00000620          0.00011722
         47.10000000          0.00000622          0.00011776
         47.20000000          0.00000623          0.00011831
         47.30000000          0.00000625          0.00011885
         47.40000000          0.00000626          0.00011940
         47.50000000          0.00000628          0.00011995
         47.60000000          0.00000629          0.00012050
         47.70000000          0.00000631          0.00012106
         47.80000000          0.00000633          0.00012162
         47.90000000          0.00000634          0.00012218
         48.00000000          0.00000636          0.00012274
         48.10000000          0.00000637          0.00012330
         48.20000000          0.00000639          0.00012387
         48.30000000          0.00000641          0.00012444
         48.40000000          0.00000642          0.00012501
         48.50000000          0.00000644          0.00012559
         48.60000000          0.00000645          0.00012617
         48.70000000          0.00000647          0.00012675
         48.80000000          0.00000649          0.00012733
         48.90000000          0.00000650          0.00012791
         49.00000000          0.00000652          0.00012850
         49.10000000          0.00000654          0.00012909
         49.20000000          0.00000655          0.00012968
         49.30000000          0.00000657          0.00013028
         49.40000000          0.00000659          0.00013088
         49.50000000          0.00000660          0.00013148
         49.60000000          0.00000662          0.00013208
         49.70000000          0.00000664          0.00013268
         49.80000000          0.00000665          0.00013329
         49.90000000          0.00000667          0.00013390
         50.00000000          0.00000669          0.00013452
         50.10000000          0.00000671          0.00013513
         50.20000000          0.00000672          0.00013575
         50.30000000          0.00000674          0.00013638
         50.40000000          0.00000676          0.00013700
         50.50000000          0.00000678          0.00013763
         50.60000000          0.00000679          0.00013826
         50.70000000          0.00000681          0.00013889
         50.80000000          0.00000683          0.00013953
         50.90000000          0.00000685          0.00014017
         51.00000000          0.00000686          0.00014081
         51.10000000          0.00000688          0.00014145
         51.20000000          0.00000690          0.00014210
         51.30000000          0.00000692          0.00014275
         51.40000000          0.00000694          0.00014340
         51.50000000          0.00000695          0.00014406
         51.60000000          0.00000697          0.00014472
         51.70000000          0.00000699          0.00014538
         51.80000000          0.00000701          0.00014605
         51.90000000          0.00000703          0.00014671
         52.00000000          0.00000705          0.00014739
         52.10000000          0.00000706          0.00014806
         52.20000000          0.00000708          0.00014874
         52.30000000          0.00000710          0.00014942
         52.40000000          0.00000712          0.00015010
         52.50000000          0.00000714          0.00015079
         52.60000000          0.00000716          0.00015148
         52.70000000          0.00000718          0.00015217
         52.80000000          0.00000720          0.00015287
         52.90000000          0.00000722          0.00015357
         53.00000000          0.00000724          0.00015427
         53.10000000          0.00000726          0.00015497
         53.20000000          0.00000728          0.00015568
         53.30000000          0.00000729          0.00015639
         53.40000000          0.00000731          0.00015711
         53.50000000          0.00000733          0.00015783
         53.60000000          0.00000735          0.00015855
         53.70000000          0.00000737          0.00015928
         53.80000000          0.00000739          0.00016000
         53.90000000          0.00000741          0.00016074
         54.00000000          0.00000743          0.00016147
         54.10000000          0.00000745          0.00016221
         54.20000000          0.00000747          0.00016295
         54.30000000          0.00000749          0.00016370
         54.40000000          0.00000752          0.00016445
         54.50000000          0.00000754          0.00016520
         54.60000000          0.00000756          0.00016596
         54.70000000          0.00000758          0.00016671
         54.80000000          0.00000760          0.00016748
         54.90000000          0.00000762          0.00016824
         55.00000000          0.00000764          0.00016901
         55.10000000          0.00000766          0.00016979
         55.20000000          0.00000768          0.00017057
         55.30000000          0.00000770          0.00017135
         55.40000000          0.00000772          0.00017213
         55.50000000          0.00000775          0.00017292
         55.60000000          0.00000777          0.00017371
         55.70000000          0.00000779          0.00017451
         55.80000000          0.00000781          0.00017531
         55.90000000          0.00000783          0.00017611
         56.00000000          0.00000785          0.00017692
         56.10000000          0.00000788          0.00017773
         56.20000000          0.00000790          0.00017855
         56.30000000          0.00000792          0.00017936
         56.40000000          0.00000794          0.00018019
         56.50000000          0.00000796          0.00018101
         56.60000000          0.00000799          0.00018184
         56.70000000          0.00000801          0.00018268
         56.80000000          0.00000803          0.00018352
         56.90000000          0.00000805          0.00018436
         57.00000000          0.00000808          0.00018521
         57.10000000          0.00000810          0.00018606
         57.20000000          0.00000812          0.00018691
         57.30000000          0.00000815          0.00018777
         57.40000000          0.00000817          0.00018863
         57.50000000          0.00000819          0.00018950
         57.60000000          0.00000822          0.00019037
         57.70000000          0.00000824          0.00019125
         57.80000000          0.00000826          0.00019213
         57.90000000          0.00000829          0.00019301
         58.00000000          0.00000831          0.00019390
         58.10000000          0.00000833          0.00019479
         58.20000000          0.00000836          0.00019569
         58.30000000          0.00000838          0.00019659
         58.40000000          0.00000841          0.00019750
         58.50000000          0.00000843          0.00019841
         58.60000000          0.00000846          0.00019932
         58.70000000          0.00000848          0.00020024
         58.80000000          0.00000851          0.00020116
         58.90000000          0.00000853          0.00020209
         59.00000000          0.00000855          0.00020302
         59.10000000          0.00000858          0.00020396
         59.20000000          0.00000860          0.00020490
         59.30000000          0.00000863          0.00020585
         59.40000000          0.00000866          0.00020680
         59.50000000          0.00000868          0.00020776
         59.60000000          0.00000871          0.00020872
         59.70000000          0.00000873          0.00020968
         59.80000000          0.00000876          0.00021065
         59.90000000          0.00000878          0.00021163
