 electric dipole polarizability:    8.8495611682041240E-004
 m1, energy weight E*R sum:        0.17427784209058414     
 m0, R(E) sum:                      4.2003124599048532E-003
 centroid m1/m0:                    41.491637527969033     
         12.90000000          0.00002898          0.00015039
         13.00000000          0.00002906          0.00015197
         13.10000000          0.00002914          0.00015357
         13.20000000          0.00002922          0.00015517
         13.30000000          0.00002931          0.00015678
         13.40000000          0.00002939          0.00015840
         13.50000000          0.00002947          0.00016002
         13.60000000          0.00002955          0.00016166
         13.70000000          0.00002963          0.00016330
         13.80000000          0.00002972          0.00016495
         13.90000000          0.00002980          0.00016661
         14.00000000          0.00002988          0.00016828
         14.10000000          0.00002997          0.00016996
         14.20000000          0.00003005          0.00017165
         14.30000000          0.00003014          0.00017334
         14.40000000          0.00003022          0.00017504
         14.50000000          0.00003031          0.00017676
         14.60000000          0.00003039          0.00017848
         14.70000000          0.00003048          0.00018021
         14.80000000          0.00003056          0.00018195
         14.90000000          0.00003065          0.00018370
         15.00000000          0.00003074          0.00018546
         15.10000000          0.00003082          0.00018723
         15.20000000          0.00003091          0.00018900
         15.30000000          0.00003100          0.00019079
         15.40000000          0.00003109          0.00019259
         15.50000000          0.00003118          0.00019439
         15.60000000          0.00003127          0.00019621
         15.70000000          0.00003136          0.00019803
         15.80000000          0.00003145          0.00019987
         15.90000000          0.00003154          0.00020171
         16.00000000          0.00003163          0.00020356
         16.10000000          0.00003172          0.00020543
         16.20000000          0.00003181          0.00020730
         16.30000000          0.00003190          0.00020919
         16.40000000          0.00003200          0.00021108
         16.50000000          0.00003209          0.00021298
         16.60000000          0.00003218          0.00021490
         16.70000000          0.00003228          0.00021682
         16.80000000          0.00003237          0.00021876
         16.90000000          0.00003247          0.00022070
         17.00000000          0.00003256          0.00022266
         17.10000000          0.00003266          0.00022462
         17.20000000          0.00003275          0.00022660
         17.30000000          0.00003285          0.00022859
         17.40000000          0.00003294          0.00023058
         17.50000000          0.00003304          0.00023259
         17.60000000          0.00003314          0.00023461
         17.70000000          0.00003324          0.00023664
         17.80000000          0.00003334          0.00023868
         17.90000000          0.00003343          0.00024074
         18.00000000          0.00003353          0.00024280
         18.10000000          0.00003363          0.00024488
         18.20000000          0.00003373          0.00024696
         18.30000000          0.00003383          0.00024906
         18.40000000          0.00003394          0.00025117
         18.50000000          0.00003404          0.00025329
         18.60000000          0.00003414          0.00025542
         18.70000000          0.00003424          0.00025756
         18.80000000          0.00003434          0.00025972
         18.90000000          0.00003445          0.00026189
         19.00000000          0.00003455          0.00026407
         19.10000000          0.00003466          0.00026626
         19.20000000          0.00003476          0.00026846
         19.30000000          0.00003487          0.00027068
         19.40000000          0.00003497          0.00027290
         19.50000000          0.00003508          0.00027514
         19.60000000          0.00003518          0.00027739
         19.70000000          0.00003529          0.00027966
         19.80000000          0.00003540          0.00028194
         19.90000000          0.00003551          0.00028423
         20.00000000          0.00003562          0.00028653
         20.10000000          0.00003573          0.00028884
         20.20000000          0.00003583          0.00029117
         20.30000000          0.00003594          0.00029351
         20.40000000          0.00003606          0.00029587
         20.50000000          0.00003617          0.00029823
         20.60000000          0.00003628          0.00030061
         20.70000000          0.00003639          0.00030301
         20.80000000          0.00003650          0.00030541
         20.90000000          0.00003662          0.00030783
         21.00000000          0.00003673          0.00031027
         21.10000000          0.00003684          0.00031272
         21.20000000          0.00003696          0.00031518
         21.30000000          0.00003707          0.00031765
         21.40000000          0.00003719          0.00032014
         21.50000000          0.00003731          0.00032265
         21.60000000          0.00003742          0.00032516
         21.70000000          0.00003754          0.00032769
         21.80000000          0.00003766          0.00033024
         21.90000000          0.00003778          0.00033280
         22.00000000          0.00003790          0.00033538
         22.10000000          0.00003802          0.00033797
         22.20000000          0.00003814          0.00034057
         22.30000000          0.00003826          0.00034319
         22.40000000          0.00003838          0.00034582
         22.50000000          0.00003850          0.00034847
         22.60000000          0.00003863          0.00035114
         22.70000000          0.00003875          0.00035381
         22.80000000          0.00003887          0.00035651
         22.90000000          0.00003900          0.00035922
         23.00000000          0.00003912          0.00036195
         23.10000000          0.00003925          0.00036469
         23.20000000          0.00003937          0.00036744
         23.30000000          0.00003950          0.00037022
         23.40000000          0.00003963          0.00037301
         23.50000000          0.00003976          0.00037581
         23.60000000          0.00003989          0.00037863
         23.70000000          0.00004001          0.00038147
         23.80000000          0.00004014          0.00038432
         23.90000000          0.00004028          0.00038719
         24.00000000          0.00004041          0.00039008
         24.10000000          0.00004054          0.00039299
         24.20000000          0.00004067          0.00039591
         24.30000000          0.00004080          0.00039885
         24.40000000          0.00004094          0.00040180
         24.50000000          0.00004107          0.00040477
         24.60000000          0.00004121          0.00040776
         24.70000000          0.00004134          0.00041077
         24.80000000          0.00004148          0.00041379
         24.90000000          0.00004162          0.00041684
         25.00000000          0.00004176          0.00041990
         25.10000000          0.00004189          0.00042298
         25.20000000          0.00004203          0.00042607
         25.30000000          0.00004217          0.00042919
         25.40000000          0.00004231          0.00043232
         25.50000000          0.00004246          0.00043547
         25.60000000          0.00004260          0.00043865
         25.70000000          0.00004274          0.00044183
         25.80000000          0.00004288          0.00044504
         25.90000000          0.00004303          0.00044827
         26.00000000          0.00004317          0.00045152
         26.10000000          0.00004332          0.00045478
         26.20000000          0.00004346          0.00045807
         26.30000000          0.00004361          0.00046137
         26.40000000          0.00004376          0.00046470
         26.50000000          0.00004391          0.00046805
         26.60000000          0.00004406          0.00047141
         26.70000000          0.00004421          0.00047480
         26.80000000          0.00004436          0.00047820
         26.90000000          0.00004451          0.00048163
         27.00000000          0.00004466          0.00048507
         27.10000000          0.00004482          0.00048854
         27.20000000          0.00004497          0.00049203
         27.30000000          0.00004513          0.00049554
         27.40000000          0.00004528          0.00049907
         27.50000000          0.00004544          0.00050262
         27.60000000          0.00004560          0.00050620
         27.70000000          0.00004575          0.00050980
         27.80000000          0.00004591          0.00051341
         27.90000000          0.00004607          0.00051705
         28.00000000          0.00004623          0.00052072
         28.10000000          0.00004639          0.00052440
         28.20000000          0.00004656          0.00052811
         28.30000000          0.00004672          0.00053184
         28.40000000          0.00004688          0.00053559
         28.50000000          0.00004705          0.00053937
         28.60000000          0.00004721          0.00054317
         28.70000000          0.00004738          0.00054699
         28.80000000          0.00004755          0.00055084
         28.90000000          0.00004772          0.00055471
         29.00000000          0.00004789          0.00055860
         29.10000000          0.00004806          0.00056252
         29.20000000          0.00004823          0.00056646
         29.30000000          0.00004840          0.00057043
         29.40000000          0.00004857          0.00057442
         29.50000000          0.00004875          0.00057844
         29.60000000          0.00004892          0.00058248
         29.70000000          0.00004910          0.00058655
         29.80000000          0.00004927          0.00059064
         29.90000000          0.00004945          0.00059476
         30.00000000          0.00004963          0.00059891
         30.10000000          0.00004981          0.00060308
         30.20000000          0.00004999          0.00060727
         30.30000000          0.00005017          0.00061150
         30.40000000          0.00005035          0.00061575
         30.50000000          0.00005054          0.00062002
         30.60000000          0.00005072          0.00062433
         30.70000000          0.00005091          0.00062866
         30.80000000          0.00005109          0.00063302
         30.90000000          0.00005128          0.00063741
         31.00000000          0.00005147          0.00064182
         31.10000000          0.00005166          0.00064627
         31.20000000          0.00005185          0.00065074
         31.30000000          0.00005204          0.00065524
         31.40000000          0.00005224          0.00065977
         31.50000000          0.00005243          0.00066433
         31.60000000          0.00005262          0.00066891
         31.70000000          0.00005282          0.00067353
         31.80000000          0.00005302          0.00067818
         31.90000000          0.00005322          0.00068286
         32.00000000          0.00005342          0.00068756
         32.10000000          0.00005362          0.00069230
         32.20000000          0.00005382          0.00069707
         32.30000000          0.00005402          0.00070187
         32.40000000          0.00005422          0.00070670
         32.50000000          0.00005443          0.00071156
         32.60000000          0.00005464          0.00071646
         32.70000000          0.00005484          0.00072139
         32.80000000          0.00005505          0.00072635
         32.90000000          0.00005526          0.00073134
         33.00000000          0.00005547          0.00073636
         33.10000000          0.00005569          0.00074142
         33.20000000          0.00005590          0.00074651
         33.30000000          0.00005611          0.00075163
         33.40000000          0.00005633          0.00075679
         33.50000000          0.00005655          0.00076198
         33.60000000          0.00005677          0.00076721
         33.70000000          0.00005699          0.00077247
         33.80000000          0.00005721          0.00077777
         33.90000000          0.00005743          0.00078310
         34.00000000          0.00005765          0.00078847
         34.10000000          0.00005788          0.00079387
         34.20000000          0.00005810          0.00079931
         34.30000000          0.00005833          0.00080479
         34.40000000          0.00005856          0.00081030
         34.50000000          0.00005879          0.00081585
         34.60000000          0.00005902          0.00082144
         34.70000000          0.00005925          0.00082707
         34.80000000          0.00005949          0.00083273
         34.90000000          0.00005972          0.00083843
         35.00000000          0.00005996          0.00084417
         35.10000000          0.00006020          0.00084995
         35.20000000          0.00006044          0.00085577
         35.30000000          0.00006068          0.00086163
         35.40000000          0.00006092          0.00086753
         35.50000000          0.00006117          0.00087347
         35.60000000          0.00006141          0.00087945
         35.70000000          0.00006166          0.00088547
         35.80000000          0.00006191          0.00089154
         35.90000000          0.00006216          0.00089764
         36.00000000          0.00006241          0.00090379
         36.10000000          0.00006267          0.00090998
         36.20000000          0.00006292          0.00091621
         36.30000000          0.00006318          0.00092248
         36.40000000          0.00006344          0.00092880
         36.50000000          0.00006369          0.00093517
         36.60000000          0.00006396          0.00094157
         36.70000000          0.00006422          0.00094802
         36.80000000          0.00006448          0.00095452
         36.90000000          0.00006475          0.00096106
         37.00000000          0.00006502          0.00096765
         37.10000000          0.00006529          0.00097429
         37.20000000          0.00006556          0.00098097
         37.30000000          0.00006583          0.00098770
         37.40000000          0.00006610          0.00099448
         37.50000000          0.00006638          0.00100130
         37.60000000          0.00006666          0.00100817
         37.70000000          0.00006694          0.00101510
         37.80000000          0.00006722          0.00102207
         37.90000000          0.00006750          0.00102909
         38.00000000          0.00006779          0.00103616
         38.10000000          0.00006807          0.00104328
         38.20000000          0.00006836          0.00105045
         38.30000000          0.00006865          0.00105768
         38.40000000          0.00006895          0.00106495
         38.50000000          0.00006924          0.00107228
         38.60000000          0.00006954          0.00107967
         38.70000000          0.00006983          0.00108710
         38.80000000          0.00007013          0.00109459
         38.90000000          0.00007044          0.00110213
         39.00000000          0.00007074          0.00110973
         39.10000000          0.00007105          0.00111739
         39.20000000          0.00007135          0.00112510
         39.30000000          0.00007166          0.00113286
         39.40000000          0.00007197          0.00114069
         39.50000000          0.00007229          0.00114857
         39.60000000          0.00007260          0.00115650
         39.70000000          0.00007292          0.00116450
         39.80000000          0.00007324          0.00117256
         39.90000000          0.00007356          0.00118067
         40.00000000          0.00007389          0.00118885
         40.10000000          0.00007421          0.00119709
         40.20000000          0.00007454          0.00120538
         40.30000000          0.00007487          0.00121374
         40.40000000          0.00007521          0.00122217
         40.50000000          0.00007554          0.00123065
         40.60000000          0.00007588          0.00123920
         40.70000000          0.00007622          0.00124781
         40.80000000          0.00007656          0.00125649
         40.90000000          0.00007691          0.00126524
         41.00000000          0.00007725          0.00127404
         41.10000000          0.00007760          0.00128292
         41.20000000          0.00007795          0.00129186
         41.30000000          0.00007831          0.00130088
         41.40000000          0.00007866          0.00130996
         41.50000000          0.00007902          0.00131911
         41.60000000          0.00007938          0.00132832
         41.70000000          0.00007974          0.00133761
         41.80000000          0.00008011          0.00134698
         41.90000000          0.00008048          0.00135641
         42.00000000          0.00008085          0.00136591
         42.10000000          0.00008122          0.00137549
         42.20000000          0.00008160          0.00138515
         42.30000000          0.00008198          0.00139488
         42.40000000          0.00008236          0.00140468
         42.50000000          0.00008274          0.00141456
         42.60000000          0.00008313          0.00142452
         42.70000000          0.00008352          0.00143455
         42.80000000          0.00008391          0.00144466
         42.90000000          0.00008431          0.00145486
         43.00000000          0.00008471          0.00146513
         43.10000000          0.00008511          0.00147548
         43.20000000          0.00008551          0.00148592
         43.30000000          0.00008592          0.00149644
         43.40000000          0.00008633          0.00150704
         43.50000000          0.00008674          0.00151773
         43.60000000          0.00008715          0.00152850
         43.70000000          0.00008757          0.00153935
         43.80000000          0.00008799          0.00155030
         43.90000000          0.00008842          0.00156133
         44.00000000          0.00008884          0.00157245
         44.10000000          0.00008928          0.00158366
         44.20000000          0.00008971          0.00159496
         44.30000000          0.00009015          0.00160635
         44.40000000          0.00009059          0.00161783
         44.50000000          0.00009103          0.00162941
         44.60000000          0.00009147          0.00164108
         44.70000000          0.00009192          0.00165284
         44.80000000          0.00009238          0.00166470
         44.90000000          0.00009283          0.00167666
         45.00000000          0.00009329          0.00168872
         45.10000000          0.00009376          0.00170087
         45.20000000          0.00009422          0.00171313
         45.30000000          0.00009469          0.00172549
         45.40000000          0.00009517          0.00173794
         45.50000000          0.00009564          0.00175051
         45.60000000          0.00009613          0.00176317
         45.70000000          0.00009661          0.00177595
         45.80000000          0.00009710          0.00178882
         45.90000000          0.00009759          0.00180181
         46.00000000          0.00009809          0.00181491
         46.10000000          0.00009858          0.00182811
         46.20000000          0.00009909          0.00184143
         46.30000000          0.00009959          0.00185486
         46.40000000          0.00010011          0.00186840
         46.50000000          0.00010062          0.00188206
         46.60000000          0.00010114          0.00189583
         46.70000000          0.00010166          0.00190972
         46.80000000          0.00010219          0.00192373
         46.90000000          0.00010272          0.00193786
         47.00000000          0.00010326          0.00195211
         47.10000000          0.00010379          0.00196648
         47.20000000          0.00010434          0.00198098
         47.30000000          0.00010489          0.00199560
         47.40000000          0.00010544          0.00201035
         47.50000000          0.00010600          0.00202522
         47.60000000          0.00010656          0.00204023
         47.70000000          0.00010712          0.00205536
         47.80000000          0.00010769          0.00207063
         47.90000000          0.00010827          0.00208603
         48.00000000          0.00010885          0.00210157
         48.10000000          0.00010943          0.00211725
         48.20000000          0.00011002          0.00213306
         48.30000000          0.00011061          0.00214901
         48.40000000          0.00011121          0.00216510
         48.50000000          0.00011181          0.00218134
         48.60000000          0.00011242          0.00219772
         48.70000000          0.00011303          0.00221425
         48.80000000          0.00011365          0.00223092
         48.90000000          0.00011427          0.00224775
         49.00000000          0.00011490          0.00226472
         49.10000000          0.00011553          0.00228185
         49.20000000          0.00011617          0.00229913
         49.30000000          0.00011682          0.00231657
         49.40000000          0.00011747          0.00233417
         49.50000000          0.00011812          0.00235193
         49.60000000          0.00011878          0.00236985
         49.70000000          0.00011945          0.00238794
         49.80000000          0.00012012          0.00240619
         49.90000000          0.00012079          0.00242461
         50.00000000          0.00012148          0.00244319
         50.10000000          0.00012217          0.00246195
         50.20000000          0.00012286          0.00248089
         50.30000000          0.00012356          0.00250000
         50.40000000          0.00012427          0.00251928
         50.50000000          0.00012498          0.00253875
         50.60000000          0.00012570          0.00255840
         50.70000000          0.00012642          0.00257824
         50.80000000          0.00012715          0.00259826
         50.90000000          0.00012789          0.00261847
         51.00000000          0.00012863          0.00263887
         51.10000000          0.00012938          0.00265946
         51.20000000          0.00013014          0.00268025
         51.30000000          0.00013090          0.00270124
         51.40000000          0.00013167          0.00272243
         51.50000000          0.00013245          0.00274382
         51.60000000          0.00013324          0.00276542
         51.70000000          0.00013403          0.00278723
         51.80000000          0.00013482          0.00280924
         51.90000000          0.00013563          0.00283147
         52.00000000          0.00013644          0.00285392
         52.10000000          0.00013726          0.00287658
         52.20000000          0.00013809          0.00289947
         52.30000000          0.00013892          0.00292258
         52.40000000          0.00013976          0.00294592
         52.50000000          0.00014061          0.00296948
         52.60000000          0.00014147          0.00299328
         52.70000000          0.00014234          0.00301732
         52.80000000          0.00014321          0.00304159
         52.90000000          0.00014409          0.00306611
         53.00000000          0.00014498          0.00309087
         53.10000000          0.00014588          0.00311588
         53.20000000          0.00014679          0.00314113
         53.30000000          0.00014770          0.00316665
         53.40000000          0.00014862          0.00319242
         53.50000000          0.00014955          0.00321845
         53.60000000          0.00015050          0.00324475
         53.70000000          0.00015145          0.00327131
         53.80000000          0.00015240          0.00329815
         53.90000000          0.00015337          0.00332526
         54.00000000          0.00015435          0.00335265
         54.10000000          0.00015533          0.00338032
         54.20000000          0.00015633          0.00340828
         54.30000000          0.00015734          0.00343652
         54.40000000          0.00015835          0.00346506
         54.50000000          0.00015938          0.00349390
         54.60000000          0.00016041          0.00352304
         54.70000000          0.00016146          0.00355249
         54.80000000          0.00016251          0.00358224
         54.90000000          0.00016358          0.00361231
         55.00000000          0.00016465          0.00364270
         55.10000000          0.00016574          0.00367341
         55.20000000          0.00016684          0.00370444
         55.30000000          0.00016795          0.00373581
         55.40000000          0.00016906          0.00376752
         55.50000000          0.00017020          0.00379956
         55.60000000          0.00017134          0.00383195
         55.70000000          0.00017249          0.00386469
         55.80000000          0.00017366          0.00389779
         55.90000000          0.00017483          0.00393124
         56.00000000          0.00017602          0.00396506
         56.10000000          0.00017722          0.00399925
         56.20000000          0.00017844          0.00403382
         56.30000000          0.00017966          0.00406876
         56.40000000          0.00018090          0.00410409
         56.50000000          0.00018215          0.00413982
         56.60000000          0.00018342          0.00417594
         56.70000000          0.00018470          0.00421246
         56.80000000          0.00018599          0.00424940
         56.90000000          0.00018729          0.00428674
         57.00000000          0.00018861          0.00432451
         57.10000000          0.00018994          0.00436271
         57.20000000          0.00019129          0.00440133
         57.30000000          0.00019265          0.00444040
         57.40000000          0.00019403          0.00447991
         57.50000000          0.00019542          0.00451988
         57.60000000          0.00019682          0.00456030
         57.70000000          0.00019825          0.00460119
         57.80000000          0.00019968          0.00464256
         57.90000000          0.00020113          0.00468440
         58.00000000          0.00020260          0.00472673
         58.10000000          0.00020408          0.00476956
         58.20000000          0.00020558          0.00481288
         58.30000000          0.00020710          0.00485672
         58.40000000          0.00020863          0.00490107
         58.50000000          0.00021018          0.00494595
         58.60000000          0.00021175          0.00499136
         58.70000000          0.00021334          0.00503732
         58.80000000          0.00021494          0.00508382
         58.90000000          0.00021656          0.00513088
         59.00000000          0.00021820          0.00517851
         59.10000000          0.00021986          0.00522671
         59.20000000          0.00022154          0.00527550
         59.30000000          0.00022324          0.00532489
         59.40000000          0.00022495          0.00537487
         59.50000000          0.00022669          0.00542547
         59.60000000          0.00022844          0.00547670
         59.70000000          0.00023022          0.00552855
         59.80000000          0.00023202          0.00558105
         59.90000000          0.00023384          0.00563420
